video_id,frame_no,parsed_json,schema_conformant,node_tp,node_fp,node_fn,node_precision,node_recall,node_f1,edge_tp,edge_fp,edge_fn,edge_precision,edge_recall,edge_f1,box_mean_iou,box_median_iou,box_std_iou,box_min_iou,box_max_iou,box_match_count,box_iou@0.5_coverage,box_iou@0.75_coverage,gen_wall_time_s
0JVmVXLrNZo,23,1,1,1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,0,2,4,0.0,0.0,0.0,0.3642384111881256,0.3642384111881256,0.0,0.3642384111881256,0.3642384111881256,1,0.0,0.0,57.934967
0JVmVXLrNZo,62,1,1,3,0,1,1.0,0.75,0.8571428571428571,2,1,2,0.6666666666666666,0.5,0.5714285714285715,0.7647318243980408,0.7394958138465881,0.1826668381690979,0.5546995401382446,1.0,3,1.0,0.3333333333333333,64.140725
0JVmVXLrNZo,64,1,1,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,3,5,0.0,0.0,0.0,0.4117647111415863,0.4117647111415863,0.0,0.4117647111415863,0.4117647111415863,1,0.0,0.0,64.216991
0JVmVXLrNZo,150,1,1,2,1,0,0.6666666666666666,1.0,0.8,1,1,0,0.5,1.0,0.6666666666666666,0.6818181872367859,0.6818181872367859,0.3181818127632141,0.3636363744735718,1.0,2,0.5,0.5,55.58906
1mB0G1AwUPg,99,1,1,5,4,3,0.5555555555555556,0.625,0.5882352941176471,0,9,5,0.0,0.0,0.0,0.718682587146759,0.7081544995307922,0.1643245369195938,0.5,1.0,5,1.0,0.4,176.450911
1mB0G1AwUPg,279,1,1,7,1,3,0.875,0.7,0.7777777777777777,2,7,6,0.2222222222222222,0.25,0.23529411764705882,0.6150168776512146,0.7142857313156128,0.21371620893478394,0.31578946113586426,0.875,7,0.5714285714285714,0.2857142857142857,159.737946
1mB0G1AwUPg,290,1,1,7,9,3,0.4375,0.7,0.5384615384615384,1,15,10,0.0625,0.09090909090909091,0.07407407407407407,0.6320610642433167,0.6647399067878723,0.1932757943868637,0.302752286195755,0.8456659913063049,7,0.7142857142857143,0.42857142857142855,314.399165
1mB0G1AwUPg,304,1,1,6,1,6,0.8571428571428571,0.5,0.631578947368421,1,6,7,0.14285714285714285,0.125,0.13333333333333333,0.612934947013855,0.5530303120613098,0.14966420829296112,0.44999998807907104,0.8215329051017761,6,0.6666666666666666,0.3333333333333333,141.785619
3rtzSsuJ4Ng,5,1,1,5,1,4,0.8333333333333334,0.5555555555555556,0.6666666666666667,2,2,4,0.5,0.3333333333333333,0.4,0.48106783628463745,0.4560000002384186,0.14159724116325378,0.3269118368625641,0.7343941330909729,5,0.4,0.0,110.156769
3rtzSsuJ4Ng,19,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.239851
3rtzSsuJ4Ng,143,1,1,3,8,8,0.2727272727272727,0.2727272727272727,0.2727272727272727,1,7,8,0.125,0.1111111111111111,0.11764705882352941,0.5141566395759583,0.5555555820465088,0.11651323735713959,0.355335533618927,0.6315789222717285,3,0.6666666666666666,0.0,200.510853
3rtzSsuJ4Ng,163,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.242878
4eWzsx1vAi8,64,1,1,2,3,5,0.4,0.2857142857142857,0.3333333333333333,1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4094703793525696,0.4094703793525696,0.10512256622314453,0.30434781312942505,0.5145929455757141,2,0.5,0.0,106.225136
4eWzsx1vAi8,66,1,1,5,1,2,0.8333333333333334,0.7142857142857143,0.7692307692307692,0,4,7,0.0,0.0,0.0,0.5413302183151245,0.5,0.08801466226577759,0.4615384638309479,0.699999988079071,5,0.6,0.0,111.009189
4eWzsx1vAi8,94,1,1,4,0,0,1.0,1.0,1.0,3,2,0,0.6,1.0,0.7499999999999999,0.5867753028869629,0.5179404616355896,0.2535412013530731,0.31122031807899475,1.0,4,0.5,0.25,93.885281
4eWzsx1vAi8,196,1,1,5,2,4,0.7142857142857143,0.5555555555555556,0.6250000000000001,2,4,6,0.3333333333333333,0.25,0.28571428571428575,0.6509052515029907,0.5555555820465088,0.195794939994812,0.4716981053352356,1.0,5,0.8,0.2,137.494052
8fVUcbC8MgM,24,1,1,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153,0,11,8,0.0,0.0,0.0,0.5555365085601807,0.5079365372657776,0.16714611649513245,0.3589743673801422,0.8333333134651184,8,0.5,0.25,262.535507
8fVUcbC8MgM,73,1,1,5,1,2,0.8333333333333334,0.7142857142857143,0.7692307692307692,1,5,6,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.4834771752357483,0.4444444477558136,0.14045394957065582,0.3333333432674408,0.699999988079071,5,0.4,0.0,124.09401
8fVUcbC8MgM,231,1,1,8,3,2,0.7272727272727273,0.8,0.761904761904762,1,12,8,0.07692307692307693,0.1111111111111111,0.09090909090909093,0.4553125500679016,0.4699699878692627,0.08250293880701065,0.3125,0.5454545617103577,8,0.375,0.0,226.247716
8fVUcbC8MgM,286,1,1,6,2,2,0.75,0.75,0.75,2,5,4,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.6988936066627502,0.6720430254936218,0.0701771005988121,0.6000000238418579,0.800000011920929,6,1.0,0.3333333333333333,153.174015
Aa4rc5Exz24,50,1,1,4,1,3,0.8,0.5714285714285714,0.6666666666666666,2,2,4,0.5,0.3333333333333333,0.4,0.7664360404014587,0.6932494640350342,0.13505373895168304,0.6792452931404114,1.0,4,1.0,0.25,94.431306
Aa4rc5Exz24,91,1,1,5,1,2,0.8333333333333334,0.7142857142857143,0.7692307692307692,2,3,4,0.4,0.3333333333333333,0.3636363636363636,0.6652777791023254,0.6666666865348816,0.1774519681930542,0.4375,0.8888888955116272,5,0.8,0.4,109.681031
Aa4rc5Exz24,99,1,1,4,1,1,0.8,0.8,0.8000000000000002,2,2,2,0.5,0.5,0.5,0.7698227167129517,0.7271454334259033,0.14178234338760376,0.625,1.0,4,1.0,0.5,96.046314
Aa4rc5Exz24,139,1,1,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,4,5,0.2,0.16666666666666666,0.1818181818181818,0.72817462682724,0.7410714626312256,0.14020773768424988,0.5555555820465088,0.875,4,1.0,0.5,114.797346
BByjyvBp6gI,88,1,1,4,1,2,0.8,0.6666666666666666,0.7272727272727272,3,1,1,0.75,0.75,0.75,0.5600252747535706,0.5304118394851685,0.13713590800762177,0.4055299460887909,0.7737475037574768,4,0.5,0.25,94.891235
BByjyvBp6gI,89,1,1,3,2,2,0.6,0.6,0.6,2,2,2,0.5,0.5,0.5,0.5199983716011047,0.523809552192688,0.14149612188339233,0.3448275923728943,0.6913580298423767,3,0.6666666666666666,0.0,97.901586
BByjyvBp6gI,244,1,1,7,0,1,1.0,0.875,0.9333333333333333,2,5,7,0.2857142857142857,0.2222222222222222,0.25,0.5448796153068542,0.5,0.16332797706127167,0.36734694242477417,0.8333333134651184,7,0.5714285714285714,0.14285714285714285,142.237674
BByjyvBp6gI,265,1,1,5,5,5,0.5,0.5,0.5,0,7,9,0.0,0.0,0.0,0.5073117017745972,0.5263158082962036,0.16626350581645966,0.3035230338573456,0.7313432693481445,5,0.6,0.0,186.351353
Gf4eEhDpxgk,7,1,1,5,4,6,0.5555555555555556,0.45454545454545453,0.5,0,7,10,0.0,0.0,0.0,0.6460951566696167,0.6399999856948853,0.21319349110126495,0.30000001192092896,0.8999999761581421,5,0.8,0.4,170.779126
Gf4eEhDpxgk,32,1,1,1,4,5,0.2,0.16666666666666666,0.1818181818181818,0,4,5,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,1,0.0,0.0,99.454314
Gf4eEhDpxgk,157,1,1,3,1,3,0.75,0.5,0.6,1,3,3,0.25,0.25,0.25,0.5595237612724304,0.4285714328289032,0.19367355108261108,0.4166666567325592,0.8333333134651184,3,0.3333333333333333,0.3333333333333333,80.771652
Gf4eEhDpxgk,166,1,1,4,1,1,0.8,0.8,0.8000000000000002,1,3,3,0.25,0.25,0.25,0.6228174567222595,0.620634913444519,0.09967409819364548,0.5,0.75,4,1.0,0.25,98.021505
I9nR5rDP7nQ,18,1,1,2,5,7,0.2857142857142857,0.2222222222222222,0.25,0,7,7,0.0,0.0,0.0,0.6619048118591309,0.6619048118591309,0.13809522986412048,0.523809552192688,0.800000011920929,2,1.0,0.5,145.256349
I9nR5rDP7nQ,72,1,1,2,2,1,0.5,0.6666666666666666,0.5714285714285715,0,3,2,0.0,0.0,0.0,0.7006802558898926,0.7006802558898926,0.034013599157333374,0.6666666865348816,0.7346938848495483,2,1.0,0.0,73.163703
