video_id,frame_no,parsed_json,schema_conformant,node_tp,node_fp,node_fn,node_precision,node_recall,node_f1,edge_tp,edge_fp,edge_fn,edge_precision,edge_recall,edge_f1,box_mean_iou,box_median_iou,box_std_iou,box_min_iou,box_max_iou,box_match_count,box_iou@0.5_coverage,box_iou@0.75_coverage,gen_wall_time_s
2Ihlw5FFrx4,1,1,1,7,5,6,0.5833333333333334,0.5384615384615384,0.5599999999999999,4,7,7,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.5381250977516174,0.5,0.15371865034103394,0.3333333432674408,0.8333333134651184,7,0.5714285714285714,0.14285714285714285,38.402456
2Ihlw5FFrx4,2,1,1,6,4,1,0.6,0.8571428571428571,0.7058823529411764,2,6,6,0.25,0.25,0.25,0.5130370259284973,0.5329998135566711,0.0864703357219696,0.4000000059604645,0.6122221946716309,6,0.6666666666666666,0.0,31.161525
2Ihlw5FFrx4,6,1,1,4,4,4,0.5,0.5,0.5,2,4,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5353438854217529,0.5442727208137512,0.06137695536017418,0.4528301954269409,0.6000000238418579,4,0.75,0.0,24.599738
2Ihlw5FFrx4,7,1,1,3,3,0,0.5,1.0,0.6666666666666666,0,3,2,0.0,0.0,0.0,0.8211479187011719,0.8823529481887817,0.10602694004774094,0.671999990940094,0.9090909361839294,3,1.0,0.6666666666666666,18.602132
2Ihlw5FFrx4,8,1,1,2,3,2,0.4,0.5,0.4444444444444445,1,3,4,0.25,0.2,0.22222222222222224,0.8999999761581421,0.8999999761581421,0.09999999403953552,0.800000011920929,1.0,2,1.0,1.0,15.961567
2Ihlw5FFrx4,12,1,1,5,8,6,0.38461538461538464,0.45454545454545453,0.41666666666666663,1,10,11,0.09090909090909091,0.08333333333333333,0.08695652173913043,0.684089183807373,0.5862646698951721,0.18929648399353027,0.5,1.0,5,1.0,0.4,40.859762
2Ihlw5FFrx4,14,1,1,6,6,4,0.5,0.6,0.5454545454545454,2,7,8,0.2222222222222222,0.2,0.2105263157894737,0.6089577078819275,0.45730799436569214,0.2816285789012909,0.30434781312942505,1.0,6,0.3333333333333333,0.3333333333333333,35.857594
2Ihlw5FFrx4,19,1,1,2,10,10,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,13,12,0.0,0.0,0.0,0.4663219153881073,0.4663219153881073,0.10988625884056091,0.3564356565475464,0.5762081742286682,2,0.5,0.0,41.90015
2Ihlw5FFrx4,21,1,1,4,0,1,1.0,0.8,0.888888888888889,3,1,2,0.75,0.6,0.6666666666666665,0.5532535910606384,0.5932034254074097,0.09806835651397705,0.39024388790130615,0.6363636255264282,4,0.75,0.0,13.506017
2Ihlw5FFrx4,22,1,1,2,2,2,0.5,0.5,0.5,0,4,4,0.0,0.0,0.0,0.5130870938301086,0.5130870938301086,0.025374457240104675,0.48771265149116516,0.5384615659713745,2,0.5,0.0,14.155145
2Ihlw5FFrx4,23,1,1,4,1,3,0.8,0.5714285714285714,0.6666666666666666,0,5,8,0.0,0.0,0.0,0.4532110393047333,0.4201977252960205,0.13181740045547485,0.3057820498943329,0.6666666865348816,4,0.25,0.0,17.603036
2Ihlw5FFrx4,28,1,1,4,0,2,1.0,0.6666666666666666,0.8,0,5,4,0.0,0.0,0.0,0.6433139443397522,0.6366279125213623,0.26023319363594055,0.30000001192092896,1.0,4,0.75,0.5,15.30978
2Ihlw5FFrx4,30,1,1,4,3,2,0.5714285714285714,0.6666666666666666,0.6153846153846153,1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.610897421836853,0.6217948794364929,0.14534611999988556,0.4000000059604645,0.800000011920929,4,0.75,0.25,22.31635
2Ihlw5FFrx4,33,1,1,6,9,3,0.4,0.6666666666666666,0.5,2,13,6,0.13333333333333333,0.25,0.1739130434782609,0.6316366195678711,0.6261531114578247,0.09340310096740723,0.5,0.7720588445663452,6,1.0,0.16666666666666666,48.603507
2Ihlw5FFrx4,37,1,1,8,6,3,0.5714285714285714,0.7272727272727273,0.64,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5783016085624695,0.5534549951553345,0.18842889368534088,0.36666667461395264,1.0,8,0.5,0.125,44.987385
2Ihlw5FFrx4,38,1,1,6,4,6,0.6,0.5,0.5454545454545454,2,8,9,0.2,0.18181818181818182,0.1904761904761905,0.5080786347389221,0.49589866399765015,0.10852181166410446,0.375,0.6666666865348816,6,0.5,0.0,32.588378
2Ihlw5FFrx4,40,1,1,9,3,6,0.75,0.6,0.6666666666666665,4,8,10,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.6426363587379456,0.6666666865348816,0.12323905527591705,0.43478259444236755,0.800000011920929,9,0.8888888888888888,0.3333333333333333,39.118166
2Ihlw5FFrx4,41,1,1,5,6,5,0.45454545454545453,0.5,0.47619047619047616,1,9,9,0.1,0.1,0.10000000000000002,0.6017528772354126,0.5555555820465088,0.17913562059402466,0.35820895433425903,0.875,5,0.8,0.2,36.631116
2Ihlw5FFrx4,45,1,1,8,0,0,1.0,1.0,1.0,3,4,12,0.42857142857142855,0.2,0.27272727272727276,0.646568775177002,0.6904761791229248,0.25924256443977356,0.3155048191547394,1.0,8,0.625,0.375,25.27684
2Ihlw5FFrx4,55,1,1,4,3,2,0.5714285714285714,0.6666666666666666,0.6153846153846153,0,5,5,0.0,0.0,0.0,0.6166666746139526,0.6666666865348816,0.1964970976114273,0.3333333432674408,0.800000011920929,4,0.75,0.5,21.854452
2Ihlw5FFrx4,57,1,1,5,4,6,0.5555555555555556,0.45454545454545453,0.5,0,9,10,0.0,0.0,0.0,0.5567352771759033,0.5819477438926697,0.16378098726272583,0.30000001192092896,0.800000011920929,5,0.6,0.2,29.327102
2Ihlw5FFrx4,67,1,1,7,4,2,0.6363636363636364,0.7777777777777778,0.7000000000000001,3,7,8,0.3,0.2727272727272727,0.28571428571428564,0.553613543510437,0.5,0.1523571014404297,0.375,0.800000011920929,7,0.5714285714285714,0.2857142857142857,35.070662
2Ihlw5FFrx4,77,1,1,4,7,7,0.36363636363636365,0.36363636363636365,0.36363636363636365,0,11,12,0.0,0.0,0.0,0.5136322379112244,0.5170689225196838,0.12177255004644394,0.3499999940395355,0.6703910827636719,4,0.5,0.0,34.408383
2Ihlw5FFrx4,79,1,1,5,0,1,1.0,0.8333333333333334,0.9090909090909091,4,0,1,1.0,0.8,0.888888888888889,0.6847456097602844,0.7142857313156128,0.21806077659130096,0.31578946113586426,1.0,5,0.8,0.2,15.786591
2Ihlw5FFrx4,81,1,1,4,3,2,0.5714285714285714,0.6666666666666666,0.6153846153846153,2,4,3,0.3333333333333333,0.4,0.3636363636363636,0.7089217305183411,0.7178435325622559,0.2125893086194992,0.4000000059604645,1.0,4,0.75,0.25,22.209192
