video_id,frame_no,parsed_json,schema_conformant,node_tp,node_fp,node_fn,node_precision,node_recall,node_f1,edge_tp,edge_fp,edge_fn,edge_precision,edge_recall,edge_f1,box_mean_iou,box_median_iou,box_std_iou,box_min_iou,box_max_iou,box_match_count,box_iou@0.5_coverage,box_iou@0.75_coverage,gen_wall_time_s
2Ihlw5FFrx4,1,1,1,8,4,5,0.6666666666666666,0.6153846153846154,0.64,1,9,10,0.1,0.09090909090909091,0.09523809523809525,0.6024430990219116,0.653333306312561,0.20818756520748138,0.3199999928474426,1.0,8,0.625,0.125,47.529399
2Ihlw5FFrx4,2,1,1,6,0,1,1.0,0.8571428571428571,0.923076923076923,2,4,6,0.3333333333333333,0.25,0.28571428571428575,0.6549662947654724,0.6472222208976746,0.09766185283660889,0.5,0.7777777910232544,6,1.0,0.3333333333333333,25.536056
2Ihlw5FFrx4,6,1,1,2,7,6,0.2222222222222222,0.25,0.23529411764705882,0,6,6,0.0,0.0,0.0,0.48500001430511475,0.48500001430511475,0.0650000125169754,0.41999998688697815,0.550000011920929,2,0.5,0.0,34.801877
2Ihlw5FFrx4,7,1,1,3,2,0,0.6,1.0,0.7499999999999999,0,5,2,0.0,0.0,0.0,0.6352797150611877,0.5322580933570862,0.1755083203315735,0.4912280738353729,0.8823529481887817,3,0.6666666666666666,0.3333333333333333,21.445183
2Ihlw5FFrx4,8,1,1,3,0,1,1.0,0.75,0.8571428571428571,0,2,5,0.0,0.0,0.0,0.8120351433753967,0.8978032469749451,0.198003888130188,0.5383023023605347,1.0,3,1.0,0.6666666666666666,12.441517
2Ihlw5FFrx4,12,1,1,4,8,7,0.3333333333333333,0.36363636363636365,0.34782608695652173,1,10,11,0.09090909090909091,0.08333333333333333,0.08695652173913043,0.6566091775894165,0.5632184147834778,0.19992958009243011,0.5,1.0,4,1.0,0.25,48.189452
2Ihlw5FFrx4,14,1,1,5,3,5,0.625,0.5,0.5555555555555556,0,7,10,0.0,0.0,0.0,0.6726151704788208,0.6913580298423767,0.1872018426656723,0.4789915978908539,1.0,5,0.8,0.2,32.349985
2Ihlw5FFrx4,19,1,1,3,9,9,0.25,0.25,0.25,0,11,12,0.0,0.0,0.0,0.5703619718551636,0.6354680061340332,0.1545301228761673,0.3571428656578064,0.7184750437736511,3,0.6666666666666666,0.0,48.624214
2Ihlw5FFrx4,21,1,1,4,1,1,0.8,0.8,0.8000000000000002,2,2,3,0.5,0.4,0.4444444444444445,0.49642038345336914,0.5246589183807373,0.12459368258714676,0.30000001192092896,0.6363636255264282,4,0.5,0.0,20.239063
2Ihlw5FFrx4,22,1,1,3,2,1,0.6,0.75,0.6666666666666665,1,3,3,0.25,0.25,0.25,0.4739130437374115,0.5,0.053012579679489136,0.4000000059604645,0.52173912525177,3,0.6666666666666666,0.0,20.127717
